wallet_address,timestamp,hash,amount_btc,balance_btc,fee,block_height,price_usd,transaction_value_usd,transaction_type,portfolio_pct
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2020-12-09 00:30:49,cdf590d12ba31a95ec2581fecb0b748ce5d8eb3593d608f788b809de6cf7ac3d,5.47e-06,13023.23247025,0.0012372,660560.0,18560.0,0.10152320000000001,buy,4.200186100106524e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2020-12-18 09:33:07,c122ee1c9ed8a6d6324350243af167ec09a36911c605cbcfe1fd6e90f0438bff,1027.6,14050.83247025,0.00223328,661870.0,23127.0,23765305.2,buy,7.313445677868198
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2020-12-31 08:16:01,27456eb756d004104ae80bc4741e820dcb4c17d67477555dc70d2e8bf965b9fd,5.47e-06,14050.83247572,0.0032248,663804.0,28933.0,0.15826351,buy,3.8930077697903115e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2021-01-09 12:04:56,31840f9ef0a1f7bec84b6d570acd59a45295ff5eb25874dc873125142b190b4f,-1.0003,14049.83217572,0.0003,665261.0,40171.0,-40183.0513,sell,0.007119657996546414
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2021-01-09 12:48:33,b89683fe5ddb290e5fd62f27aaa2a8e4da708e2ca2e7c13369138725442cc332,-5000.00029999,9049.83187573,0.00029999,665266.0,40171.0,-200855012.05089828,sell,55.24964848683089
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2021-01-15 06:09:53,5848da20d0fbbaa900e603de9ac9e745d1c2067cb6c15bd1b7aab294ad76cafc,5.47e-06,9049.8318812,0.00384927,666131.0,36741.0,0.20097327,buy,6.044311178159348e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2021-01-29 11:00:28,2b9e0245ed44b830c4b0b7a62860d56d9a972de70b88c304e0fd9ac59bd864db,5.47e-06,9049.83188667,0.0058116,668179.0,34280.7,0.18751542899999998,buy,6.044311174505979e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2021-02-25 22:28:13,fc56825a4f520c56ac9ecf45a96ca6d664bf826e1cea4a0666a2072989d51173,5.47e-06,9049.83189214,0.0027086,672190.0,47144.0,0.25787768,buy,6.044311170852608e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2021-03-13 06:38:09,4c43c891492a3476ef8cba54272b19f3bd8f9644f1a9bc10387438b5ced896b4,5.47e-06,9049.83189761,0.00511924,674398.0,61207.0,0.33480229,buy,6.04431116719924e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2021-03-14 01:55:22,aa946d1b3ab01a0a1c06678a4f31f07ed11be8359c03fbb39cf5edbf012523cd,0.00090205,9049.83279966,6.102e-05,674509.0,59005.0,53.225460250000005,buy,9.967587467846807e-06
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2021-03-27 22:54:47,0447d50fa24e0def0e161f8fbaca7eadaae7f5a93043dda495f8938a59a372ba,5.47e-06,9049.83280513,0.000481,676601.0,55886.0,0.30569642,buy,6.044310561073868e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2021-04-05 05:15:55,89462514453500f1eec880fa87e9c50517b09386f8a8ab18a4c2e2ef61db68d4,0.0001,9049.83290513,0.00162075,677821.0,59145.0,5.9145,buy,1.104992777748569e-06
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2021-04-13 02:53:29,86f3c68c6b12ae75e6f5eeb4058c5e829de21776d319b328035fb4d7873416aa,5.47e-06,9049.8329106,0.00341271,678992.0,63518.0,0.34744346,buy,6.044310490631304e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2021-04-30 04:56:49,b7efc38e34b9f11ab21325ed0c0a2fe9112ab14bdca16ecded8ae1f4fda000cb,5.47e-06,9049.83291607,0.00427128,681180.0,57637.0,0.31527439,buy,6.044310486977934e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2021-05-16 17:29:49,a2a1fcac52d0d6fabbe2ede76074342b524257f1aec9a7fb3c8afa0015a1c24a,5.47e-06,9049.83292154,0.0016732,683873.0,46582.9,0.25480846300000004,buy,6.044310483324565e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2021-06-13 08:32:25,f07657e39556764c79839807784f0c15e1d0576cba42582bdad64b2540617ea9,5.47e-06,9049.83292701,0.00177327,687384.0,39004.0,0.21335188,buy,6.044310479671196e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2022-05-31 18:13:44,81f2044a3005420d377745d5ddf127357bf22c8f63508f2260344abce93f23d2,2350.0,11399.83292701,0.00067536,738755.0,31792.0,74711200.0,buy,20.614337201662554
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2022-06-17 00:53:43,55b06662f035095a6d5d67f582659d38a1efef64561079a6a38b7dfbb1b7d164,6e-06,11399.83293301,6.51e-06,741110.0,20411.0,0.122466,buy,5.2632350274415524e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2022-12-17 01:06:50,e37024ea4a500c526e87b279a5a9d664f2a3e915478741fcc36fe581776c1429,2.73e-05,11399.83296031,9.464e-05,767724.0,16793.0,0.4584489,buy,2.394771931750974e-07
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2023-09-26 20:03:36,8f2b98cfa1bbb4efa3ef9f1a936113b468004eda65b93ec794cec526eaa91f01,6e-06,11399.83296631,2e-06,810394.0,26244.0,0.157464,buy,5.2632350120671414e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2023-11-20 11:17:42,056dba59b60c6696adba015e7c3f277bf801ec77878ef4e81a0dfdf29fb34a38,8.85e-06,11399.83297516,2.88e-05,817663.0,37451.0,0.33144135,buy,7.763271636772194e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2023-12-02 11:33:36,812a10819c002a26b532554df9ed43f227b4f4d10a027c4b9b846103f73e15aa,6e-06,9799.83299754,1.94e-06,,39438.0,0.236628,buy,6.122553314435204e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2024-01-16 01:55:58,005e5624b0515fd924697d7df244cbc47bd375bce77dc52cfa7a433f50df6073,5.46e-06,11399.83298062,0.00015554,825962.0,43163.0,0.23566998,buy,4.7895438549688715e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2024-02-01 06:21:22,d8c22db0e690425cb893b85cbccb34d7f2121a08121113d25f9038c819f359c7,5.46e-06,11399.83298608,6.868e-05,828344.0,43088.0,0.23526048000000002,buy,4.789543852674899e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2024-04-27 04:52:59,c097a280bfed180a99d579053473408b8f0caa1c886bbc819fda65b08d590728,5.46e-06,11399.83299154,0.016116,841047.0,63574.0,0.34711404,buy,4.7895438503809255e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2024-05-08 07:17:33,49848007349b7b2953bb8a949e59ae36fc400727f771ec58118e428b40b9a9f4,-1600.0,9799.83299154,0.0003,842524.0,61343.0,-98148800.0,sell,16.32680884849005
