wallet_address,timestamp,hash,amount_btc,balance_btc,fee,block_height,price_usd,transaction_value_usd,transaction_type,portfolio_pct
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2020-12-14 21:09:47,7a3290c272a5185eb7fdbfd5483c89f60179f164fa2f810734a5ef4827450428,5.47e-06,15745.55582898,0.00078162,661384,19281.0,0.10546707,buy,3.473996129074313e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2021-01-03 17:29:06,db2b207e49bba549222d9de21600a9db9f05d7080e1b460cbb8c927f95093176,5.47e-06,15745.55583445,0.0020048,664326,32971.0,0.18035137,buy,3.473996127867448e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2021-01-18 06:42:56,36c7e6106627a0c0bb49d181f483521c7e02a86c9816dc44972dd051ecb96e52,5.47e-06,15745.55583992,0.00125316,666571,36699.0,0.20074353,buy,3.473996126660583e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2021-02-02 09:33:11,4d20fa9d06a0c660a43af9fe97cf983312b5adb4103bad38dbec2fae20d9fa82,5.47e-06,15745.55584539,0.00547008,668722,35563.0,0.19452961,buy,3.473996125453718e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2021-02-18 05:04:40,5dee68292a3a583a86a769f425d273ac88c36137256aa197b583776dcd217612,5.47e-06,15745.55585086,0.00335544,671086,51566.0,0.28206602000000003,buy,3.473996124246853e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2021-03-05 10:42:15,d7acbfbeac5c42ab636b3ec0d507798a4ce5ad2fcf50c8581f35228b6b47292d,5.47e-06,15745.55585633,0.00484776,673248,48811.0,0.26699617000000003,buy,3.473996123039988e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2021-03-06 08:40:48,dc8ad350bd5ddd61755fb1864722bc0bac58e80c0957818d91a89ded4ea04ce0,2.041e-05,15745.55587674,2.26e-05,673382,48895.0,0.99794695,buy,1.2962387711030585e-07
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2021-03-20 14:29:17,d168310f15d80e637a4fd8dc628c266e7240bfdbdf1f71fba56213c2e0577d19,5.47e-06,15745.55588221,0.0010647,675479,58087.0,0.31773589,buy,3.473996117329995e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2021-04-05 09:06:43,d7fc5d195579108baf2423f58411b6a64d69f4793a8ee12f7518f802588c1c69,5.47e-06,15745.55588768,0.0016199,677847,59145.0,0.32352315,buy,3.4739961161231295e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2021-04-24 06:37:15,ad73d954ad32c8c25a239a3fff9b4fb6a92d80e1ec52de7a39a7fc04ec1837fa,5.47e-06,15745.55589315,0.00427183,680380,50167.0,0.27441349,buy,3.473996114916265e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2021-05-10 06:25:55,202c877aba806ccf7a29706cba548093746cac162c1631e22b769281507b2d9d,5.47e-06,15745.55589862,0.00273294,682890,55851.0,0.30550497,buy,3.4739961137094e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2021-05-29 22:45:29,4e26ae07ac7882549ad76d518c6631da8e2b61e0ebb24c2c1fdd7a384a33deca,5.47e-06,15745.55590409,0.0023996,685427,34570.0,0.1890979,buy,3.473996112502535e-08
