Date,Price,Open,High,Low,Vol.,Change %
2022-10-03,19638.0,"19,066.0","19,688.0","18,985.0",10.89K,3.000104898772693
2022-10-04,20340.0,"19,638.0","20,470.0","19,510.0",8.47K,3.5747021081576458
2022-10-05,20156.0,"20,340.0","20,363.0","19,756.8",6.99K,-0.9046214355948878
2022-10-06,19957.0,"20,156.0","20,444.0","19,866.0",6.43K,-0.9872990672752491
2022-10-07,19533.0,"19,957.0","20,053.0","19,336.0",7.68K,-2.124567820814749
2022-10-08,19418.0,"19,533.0","19,621.4","19,275.0",1.23K,-0.5887472482465572
2022-10-09,19444.4,"19,418.0","19,551.4","19,326.0",1.12K,0.13595632917910994
2022-10-10,19128.0,"19,444.4","19,527.0","19,056.0",4.69K,-1.6272037193227895
2022-10-11,19062.0,"19,128.0","19,260.0","18,870.0",8.84K,-0.34504391468005435
2022-10-12,19158.0,"19,062.0","19,232.0","19,026.0",3.49K,0.5036197670758469
2022-10-13,19387.0,"19,158.0","19,503.0","18,200.0",6.27K,1.195323102620316
2022-10-14,19187.0,"19,387.0","19,946.0","19,103.0",2.57K,-1.031619126218597
2022-10-15,19072.0,"19,187.0","19,227.0","18,993.0",0.74K,-0.5993641528117988
2022-10-16,19269.0,"19,072.0","19,428.0","19,068.0",0.78K,1.032927852348986
2022-10-17,19554.0,"19,266.0","19,683.0","19,168.0",1.45K,1.4790596294566472
2022-10-18,19334.0,"19,554.0","19,705.0","19,106.0",2.12K,-1.1250894957553492
2022-10-19,19132.0,"19,334.0","19,361.0","19,098.0",0.86K,-1.0447915589117618
2022-10-20,19057.0,"19,132.0","19,345.0","18,940.0",1.27K,-0.3920133807233994
2022-10-21,19175.0,"19,057.0","19,260.0","18,680.0",1.19K,0.6191950464396356
2022-10-22,19219.0,"19,175.0","19,272.0","19,125.0",0.75K,0.2294654498044224
2022-10-23,19585.0,"19,219.0","19,707.0","19,105.0",1.52K,1.9043654716686564
2022-10-24,19340.0,"19,585.0","19,601.0","19,175.0",1.31K,-1.2509573653306072
2022-10-25,20104.0,"19,340.0","20,430.0","19,254.0",2.76K,3.950361944157188
2022-10-26,20788.0,"20,104.0","21,011.0","20,077.0",3.90K,3.4023079984082827
2022-10-27,20303.0,"20,788.0","20,892.0","20,226.0",2.75K,-2.333076775062537
2022-10-28,20611.0,"20,303.0","20,764.0","20,055.0",2.28K,1.517017189577885
2022-10-29,20833.0,"20,611.0","21,074.0","20,576.0",1.83K,1.077094755227792
2022-10-30,20647.0,"20,833.0","20,949.0","20,535.0",1.09K,-0.8928142850285647
2022-10-31,20509.0,"20,647.0","20,843.0","20,268.0",1.71K,-0.66837797258682
2022-11-01,20500.0,"20,509.0","20,689.0","20,357.0",1.67K,-0.043883173241021645
2022-11-02,20168.0,"20,500.0","20,816.0","20,080.0",2.58K,-1.6195121951219527
2022-11-03,20223.0,"20,168.0","20,403.0","20,073.0",1.24K,0.2727092423641331
2022-11-04,21168.0,"20,223.0","21,290.0","20,206.0",3.81K,4.672897196261672
2022-11-05,21313.0,"21,168.0","21,470.0","21,105.0",1.62K,0.6849962207104987
2022-11-06,20932.0,"21,313.0","21,378.0","20,913.0",1.35K,-1.7876413456575757
2022-11-07,20610.0,"20,932.0","21,083.0","20,423.0",1.84K,-1.5383145423275346
2022-11-08,18557.0,"20,610.0","20,692.0","16,950.0",20.52K,-9.961183891314896
2022-11-09,15907.0,"18,557.0","18,597.0","15,603.0",18.08K,-14.280325483644985
2022-11-10,17579.0,"15,907.0","18,155.0","15,760.0",20.73K,10.511095744012078
2022-11-11,17045.0,"17,579.0","17,665.0","16,403.0",8.03K,-3.0377154559417474
2022-11-12,16812.0,"17,045.0","17,105.0","16,637.0",1.25K,-1.3669697858609609
2022-11-13,16345.0,"16,812.0","16,956.0","16,257.0",2.54K,-2.777777777777779
2022-11-14,16627.0,"16,345.0","17,188.0","15,829.0",6.71K,1.7252982563475072
2022-11-15,16886.0,"16,627.0","17,124.0","16,554.0",6.53K,1.5577073434774658
2022-11-16,16531.0,"16,886.0","17,002.0","16,384.0",4.34K,-2.1023332938528982
2022-11-17,16705.0,"16,676.0","16,735.0","16,413.0",1.48K,1.0525679027282075
2022-11-18,16634.0,"16,827.0","16,837.0","16,550.0",1.81K,-0.42502244836875036
2022-11-19,16695.0,"16,645.0","16,811.0","16,600.0",0.61K,0.3667187687868223
2022-11-20,16281.0,"16,695.0","16,742.0","16,185.0",1.18K,-2.4797843665768204
2022-11-21,15766.0,"16,281.0","16,281.0","15,501.0",4.31K,-3.1631963638597105
2022-11-22,16215.0,"15,766.0","16,279.0","15,616.0",3.20K,2.8479005454776107
2022-11-23,16619.0,"16,215.0","16,676.0","16,168.0",2.90K,2.4915201973481294
2022-11-24,16606.0,"16,619.0","16,792.0","16,468.0",1.21K,-0.07822371983874365
2022-11-25,16519.0,"16,606.0","16,617.0","16,354.0",1.16K,-0.5239070215584674
2022-11-26,16459.0,"16,519.0","16,697.0","16,390.0",0.78K,-0.3632181124765377
2022-11-27,16432.0,"16,459.0","16,600.0","16,422.0",0.49K,-0.16404398809162224
2022-11-28,16215.0,"16,432.0","16,487.0","16,014.0",1.74K,-1.3205939629990282
2022-11-29,16452.0,"16,215.0","16,537.0","16,102.0",1.63K,1.461609620721549
2022-11-30,17182.0,"16,452.0","17,238.0","16,446.0",2.73K,4.43715049841964
2022-12-01,16980.0,"17,182.0","17,270.0","16,872.0",1.56K,-1.1756489349319055
2022-12-02,17091.0,"16,980.0","17,100.0","16,808.0",1.53K,0.6537102473498146
2022-12-03,16890.0,"17,091.0","17,135.0","16,870.0",0.69K,-1.1760575741618373
2022-12-04,17128.0,"16,890.0","17,199.0","16,886.0",1.41K,1.409117821195971
2022-12-05,16974.0,"17,128.0","17,420.0","16,886.0",1.46K,-0.8991125642223263
2022-12-06,17096.0,"16,974.0","17,109.0","16,917.0",0.77K,0.718746317897967
2022-12-07,16844.0,"17,096.0","17,137.0","16,720.0",1.07K,-1.4740290126345368
2022-12-08,17246.0,"16,844.0","17,321.0","16,759.0",1.76K,2.3866065067679854
2022-12-09,17135.0,"17,246.0","17,326.0","17,090.0",1.42K,-0.6436275078279041
2022-12-10,17132.0,"17,135.0","17,232.0","17,109.0",0.37K,-0.017508024511236897
2022-12-11,17109.0,"17,132.0","17,294.0","17,095.0",2.07K,-0.1342516927387294
2022-12-12,17228.0,"17,109.0","17,258.0","16,899.0",2.47K,0.6955403588754461
2022-12-13,17785.0,"17,228.0","17,981.0","17,107.0",5.96K,3.2331088925005913
2022-12-14,17810.0,"17,785.0","18,373.0","17,688.0",3.08K,0.14056789429295335
2022-12-15,17372.0,"17,810.0","17,867.0","17,311.0",1.92K,-2.459292532285229
2022-12-16,16642.0,"17,372.0","17,543.0","16,554.0",3.01K,-4.202164402486764
2022-12-17,16793.0,"16,642.0","16,811.0","16,609.0",1.23K,0.9073428674438277
2022-12-18,16757.0,"16,793.0","16,851.0","16,680.0",0.61K,-0.2143750372178843
2022-12-19,16448.0,"16,757.0","16,825.0","16,320.0",2.04K,-1.8440054902428837
2022-12-20,16925.0,"16,448.0","17,057.0","16,413.0",1.46K,2.900048638132291
2022-12-21,16845.0,"16,925.0","16,934.0","16,755.0",0.79K,-0.47267355982274495
2022-12-22,16838.0,"16,845.0","16,873.0","16,588.0",0.77K,-0.04155535767289553
2022-12-23,16802.0,"16,838.0","16,942.0","16,788.0",0.53K,-0.213802114265349
2022-12-24,16864.0,"16,802.0","16,880.0","16,802.0",0.40K,0.36900369003689537
2022-12-25,16847.0,"16,864.0","16,874.0","16,760.0",0.38K,-0.10080645161290036
2022-12-26,16946.0,"16,847.0","16,958.0","16,814.0",0.32K,0.5876417166261083
2022-12-27,16719.0,"16,946.0","16,987.0","16,631.0",0.94K,-1.3395491561430384
2022-12-28,16558.0,"16,719.0","16,796.0","16,490.0",1.59K,-0.9629762545606768
2022-12-29,16658.0,"16,558.0","16,675.0","16,505.0",0.42K,0.6039376736320712
2022-12-30,16618.0,"16,658.0","16,659.0","16,380.0",1.30K,-0.24012486492975826
2022-12-31,16564.0,"16,618.0","16,660.0","16,515.0",0.60K,-0.32494885064388024
2023-01-01,16643.0,"16,564.0","16,644.0","16,517.0",0.24K,0.47693793769620907
2023-01-02,16690.0,"16,643.0","16,802.0","16,584.0",0.60K,0.2824010094333973
2023-01-03,16689.0,"16,690.0","16,807.0","16,625.0",1.58K,-0.005991611743560998
2023-01-04,16868.0,"16,689.0","16,998.0","16,671.0",1.12K,1.072562765893692
2023-01-05,16842.0,"16,868.0","16,888.0","16,778.0",0.57K,-0.15413801280531603
2023-01-06,16967.0,"16,842.0","17,045.0","16,705.0",1.82K,0.742192138700859
2023-01-07,16958.0,"16,967.0","16,990.0","16,925.0",0.28K,-0.05304414451582362
2023-01-08,17139.0,"16,958.0","17,174.0","16,930.0",0.81K,1.0673428470338475
2023-01-09,17188.0,"17,139.0","17,399.0","17,123.0",1.58K,0.2858976603069108
2023-01-10,17445.0,"17,188.0","17,503.0","17,155.0",0.81K,1.4952292296951386
2023-01-11,17946.0,"17,445.0","17,998.0","17,319.0",2.23K,2.8718830610490187
2023-01-12,18857.0,"17,946.0","19,070.0","17,920.0",5.32K,5.076340131505619
2023-01-13,19933.0,"18,857.0","19,989.0","18,725.0",3.03K,5.706103834119958
2023-01-14,20963.0,"19,933.0","21,300.0","19,897.0",6.06K,5.167310490141985
2023-01-15,20882.0,"20,963.0","21,048.0","20,583.0",1.54K,-0.38639507704050224
2023-01-16,21196.0,"20,882.0","21,433.0","20,651.0",3.25K,1.503687386265673
2023-01-17,21136.0,"21,196.0","21,518.0","20,905.0",2.06K,-0.2830722777882655
2023-01-18,20678.0,"21,136.0","21,632.0","20,435.0",3.19K,-2.166919000757006
2023-01-19,21080.0,"20,678.0","21,181.0","20,670.0",0.90K,1.9440951736144685
2023-01-20,22672.0,"21,080.0","22,742.0","20,879.0",2.88K,7.552182163187848
2023-01-21,22766.0,"22,672.0","23,312.0","22,443.0",3.60K,0.4146083274523704
2023-01-22,22713.0,"22,766.0","23,071.0","22,321.0",1.52K,-0.23280330317139164
2023-01-23,22910.0,"22,713.0","23,169.0","22,520.0",1.86K,0.867344692466876
2023-01-24,22627.0,"22,910.0","23,154.0","22,479.0",1.88K,-1.2352684417284987
2023-01-25,23045.0,"22,627.0","23,812.0","22,334.0",3.74K,1.847350510452106
2023-01-26,23004.0,"23,045.0","23,273.0","22,859.0",1.40K,-0.1779127793447577
2023-01-27,23067.0,"23,004.0","23,475.0","22,539.0",2.25K,0.27386541471048353
2023-01-28,23029.0,"23,067.0","23,181.0","22,885.0",1.41K,-0.16473750379329966
2023-01-29,23746.0,"23,029.0","23,962.0","23,000.0",4.24K,3.1134656302922448
2023-01-30,22837.0,"23,746.0","23,784.0","22,516.0",2.95K,-3.8280131390549976
2023-01-31,23135.0,"22,837.0","23,286.0","22,730.0",1.99K,1.3048999430748331
2023-02-01,23723.0,"23,135.0","23,802.0","22,800.0",2.13K,2.5416036308623324
2023-02-02,23485.0,"23,723.0","24,239.0","23,395.0",2.83K,-1.0032457952198315
2023-02-03,23433.0,"23,485.0","23,700.0","23,230.0",1.92K,-0.22141792633595392
2023-02-04,23315.0,"23,433.0","23,580.0","23,253.0",0.58K,-0.5035633508300275
2023-02-05,22936.0,"23,315.0","23,419.0","22,799.0",1.44K,-1.62556294231182
2023-02-06,22755.0,"22,936.0","23,145.0","22,639.0",1.08K,-0.7891524241367298
2023-02-07,23251.0,"22,755.0","23,350.0","22,744.0",1.20K,2.179740716326073
2023-02-08,22959.0,"23,251.0","23,430.0","22,691.0",1.35K,-1.2558599630123402
2023-02-09,21800.0,"22,959.0","23,002.0","21,710.0",3.31K,-5.048129273923085
2023-02-10,21643.0,"21,800.0","21,937.0","21,500.0",1.47K,-0.7201834862385348
2023-02-11,21866.0,"21,643.0","21,903.0","21,614.0",0.36K,1.0303562352723672
2023-02-12,21796.0,"21,866.0","22,095.0","21,667.0",1.26K,-0.3201317113326607
2023-02-13,21773.0,"21,796.0","21,902.0","21,404.0",3.08K,-0.10552394934850717
2023-02-14,22198.0,"21,773.0","22,311.0","21,578.0",1.44K,1.9519588481146322
2023-02-15,24318.0,"22,198.0","24,350.0","22,082.0",2.37K,9.550409946842064
2023-02-16,23535.0,"24,318.0","25,232.0","23,527.0",4.64K,-3.2198371576609874
2023-02-17,24579.0,"23,535.0","25,018.0","23,362.0",4.17K,4.435946462715101
2023-02-18,24633.0,"24,579.0","24,853.0","24,450.0",0.63K,0.21969974368363232
2023-02-19,24294.0,"24,633.0","25,200.0","24,246.0",2.72K,-1.376202654975034
2023-02-20,24831.0,"24,294.0","25,114.0","23,867.0",2.02K,2.210422326500372
2023-02-21,24460.0,"24,831.0","25,162.0","24,177.0",3.55K,-1.4941001167894985
2023-02-22,24186.0,"24,460.0","24,485.0","23,586.0",3.34K,-1.120196238757154
2023-02-23,23947.0,"24,186.0","24,598.0","23,625.0",2.24K,-0.9881749772595705
2023-02-24,23201.0,"23,947.0","24,150.0","22,911.0",3.45K,-3.115212761515007
2023-02-25,23177.0,"23,201.0","23,222.0","22,810.0",1.12K,-0.10344381707685368
2023-02-26,23560.0,"23,177.0","23,669.0","23,083.0",0.77K,1.6525003235966729
2023-02-27,23504.0,"23,560.0","23,891.0","23,167.0",1.84K,-0.2376910016977929
2023-02-28,23134.0,"23,504.0","23,609.0","23,067.0",1.44K,-1.5742001361470415
2023-03-01,23646.0,"23,134.0","23,979.0","23,037.0",1.37K,2.2131927033802956
2023-03-02,23472.0,"23,646.0","23,792.0","23,208.0",0.70K,-0.7358538442019835
2023-03-03,22363.0,"23,472.0","23,482.0","22,003.0",2.99K,-4.724778459441037
2023-03-04,22346.0,"22,363.0","22,405.0","22,176.0",0.41K,-0.07601842328847086
2023-03-05,22431.0,"22,346.0","22,650.0","22,225.0",0.43K,0.380381276291053
2023-03-06,22404.0,"22,431.0","22,586.0","22,315.0",0.89K,-0.12036913200481614
2023-03-07,22209.0,"22,404.0","22,552.0","21,967.0",1.84K,-0.8703802892340629
2023-03-08,21712.0,"22,209.0","22,286.0","21,622.0",1.75K,-2.2378315097483004
2023-03-09,20378.0,"21,712.0","21,835.0","20,096.0",3.79K,-6.144067796610164
2023-03-10,20201.0,"20,378.0","20,381.0","19,592.0",4.64K,-0.8685837668073404
2023-03-11,20538.0,"20,201.0","20,783.0","19,874.0",6.80K,1.6682342458294253
2023-03-12,22079.0,"20,538.0","22,132.0","20,363.0",5.61K,7.503164865128054
2023-03-13,24187.0,"22,079.0","24,560.0","21,891.0",7.01K,9.547533855699996
2023-03-14,24744.0,"24,187.0","26,434.0","24,073.0",9.61K,2.3028899822218563
2023-03-15,24321.0,"24,744.0","25,245.0","23,939.0",2.63K,-1.709505334626571
2023-03-16,25057.0,"24,321.0","25,213.0","24,202.0",2.42K,3.026191357263275
2023-03-17,27350.0,"25,057.0","27,562.0","24,954.0",9.82K,9.151135411262313
2023-03-18,26913.0,"27,350.0","27,605.0","26,595.0",3.08K,-1.5978062157221196
2023-03-19,27936.0,"26,913.0","28,329.0","26,838.0",4.34K,3.8011369969902953
2023-03-20,27712.0,"27,936.0","28,438.0","27,130.0",2.70K,-0.8018327605956443
2023-03-21,28112.0,"27,712.0","28,435.0","27,313.0",1.66K,1.443418013856812
2023-03-22,27263.0,"28,112.0","28,813.0","26,620.0",3.93K,-3.0200626067159897
2023-03-23,28304.0,"27,263.0","28,741.0","27,121.0",3.12K,3.8183618824047194
2023-03-24,27458.0,"28,304.0","28,372.0","27,017.0",1.92K,-2.9889768230638825
2023-03-25,27482.0,"27,458.0","27,779.0","27,173.0",0.86K,0.08740622040934731
2023-03-26,27986.0,"27,482.0","28,171.0","27,438.0",1.17K,1.8339276617422406
2023-03-27,27129.0,"27,986.0","28,027.0","26,542.0",1.94K,-3.062245408418496
2023-03-28,27265.0,"27,129.0","27,512.0","26,637.0",1.44K,0.5013085627925795
2023-03-29,28344.0,"27,265.0","28,645.0","27,253.0",2.12K,3.957454612140099
2023-03-30,28017.0,"28,344.0","29,170.0","27,692.0",2.68K,-1.1536833192209994
2023-03-31,28460.0,"28,017.0","28,651.0","27,556.0",1.32K,1.5811828532676486
2023-04-01,28443.0,"28,460.0","28,809.0","28,210.0",0.86K,-0.05973295853829441
2023-04-02,28173.0,"28,443.0","28,515.0","27,867.0",1.00K,-0.9492669549625576
2023-04-03,27790.0,"28,173.0","28,482.0","27,231.0",2.64K,-1.359457636744399
2023-04-04,28153.0,"27,790.0","28,445.0","27,671.0",1.08K,1.3062252608852187
2023-04-05,28153.0,"28,153.0","28,750.0","27,837.0",1.52K,0.0
2023-04-06,28018.0,"28,153.0","28,163.0","27,728.0",0.88K,-0.4795226086029891
2023-04-07,27889.0,"28,018.0","28,082.0","27,755.0",0.33K,-0.460418302519805
2023-04-08,27901.0,"27,889.0","28,135.0","27,839.0",0.40K,0.04302771702104913
2023-04-09,28320.0,"27,901.0","28,510.0","27,780.0",0.68K,1.5017382889502162
2023-04-10,29614.0,"28,320.0","29,724.0","28,159.0",2.24K,4.569209039548028
2023-04-11,30190.0,"29,614.0","30,484.0","29,579.0",2.75K,1.945026001215644
2023-04-12,29876.0,"30,190.0","30,450.0","29,683.0",1.69K,-1.0400794965220284
2023-04-13,30389.0,"29,876.0","30,563.0","29,867.0",1.43K,1.7170973356540387
2023-04-14,30462.0,"30,389.0","30,968.0","30,001.0",2.59K,0.24021850011517465
2023-04-15,30280.0,"30,462.0","30,575.0","30,195.0",0.80K,-0.5974656949642165
2023-04-16,30285.0,"30,280.0","30,559.0","30,123.0",1.84K,0.016512549537650578
2023-04-17,29434.0,"30,285.0","30,289.0","29,277.0",2.04K,-2.809971933300315
2023-04-18,30392.0,"29,434.0","30,471.0","29,169.0",1.93K,3.2547394170007404
2023-04-19,28826.0,"30,392.0","30,412.0","28,645.0",3.76K,-5.152671755725191
2023-04-20,28248.0,"28,826.0","29,098.0","28,035.0",1.55K,-2.005134253798657
2023-04-21,27287.0,"28,248.0","28,378.0","27,191.0",1.37K,-3.402010761823848
2023-04-22,27826.0,"27,287.0","27,884.0","27,163.0",0.71K,1.9752995932128758
2023-04-23,27613.0,"27,826.0","27,827.0","27,364.0",0.69K,-0.7654711420973181
2023-04-24,27522.0,"27,613.0","28,000.0","26,998.0",1.38K,-0.3295549197841585
2023-04-25,28324.0,"27,522.0","28,389.0","27,224.0",0.98K,2.9140324104352855
2023-04-26,28433.0,"28,324.0","30,028.0","27,263.0",3.46K,0.38483265075555106
2023-04-27,29479.0,"28,433.0","29,885.0","28,395.0",1.89K,3.6788239018042512
2023-04-28,29338.0,"29,479.0","29,589.0","28,911.0",1.40K,-0.47830659113267116
2023-04-29,29253.0,"29,338.0","29,454.0","29,085.0",0.35K,-0.2897266343990679
2023-04-30,29255.0,"29,253.0","29,962.0","29,113.0",1.37K,0.006836905616514066
2023-05-01,28106.0,"29,255.0","29,347.0","27,700.0",1.80K,-3.9275337549136924
2023-05-02,28679.0,"28,106.0","28,888.0","27,919.0",1.24K,2.0387105956023666
2023-05-03,29037.0,"28,679.0","29,277.0","28,161.0",1.03K,1.2483001499354884
2023-05-04,28844.0,"29,037.0","29,370.0","28,706.0",0.81K,-0.6646692151393019
2023-05-05,29526.0,"28,844.0","29,687.0","28,844.0",1.41K,2.3644432117598146
2023-05-06,28909.0,"29,526.0","29,836.0","28,415.0",1.15K,-2.089683668631037
2023-05-07,28464.0,"28,909.0","29,175.0","28,464.0",0.64K,-1.5393130167075997
2023-05-08,27701.0,"28,464.0","28,682.0","27,309.0",1.59K,-2.6805789769533406
2023-05-09,27668.0,"27,701.0","27,844.0","27,386.0",0.75K,-0.11912927331143575
2023-05-10,27622.0,"27,668.0","28,338.0","26,855.0",1.70K,-0.16625704785311335
2023-05-11,27016.0,"27,622.0","27,654.0","26,795.0",1.79K,-2.1939034103251043
2023-05-12,26818.0,"27,016.0","27,101.0","25,884.0",1.82K,-0.7328990228013033
2023-05-13,26790.0,"26,818.0","27,065.0","26,713.0",0.35K,-0.10440748750838447
2023-05-14,26937.0,"26,790.0","27,194.0","26,639.0",0.37K,0.5487122060470417
2023-05-15,27190.0,"26,937.0","27,671.0","26,764.0",0.98K,0.9392285703679004
2023-05-16,27054.0,"27,190.0","27,313.0","26,899.0",0.80K,-0.500183891136452
2023-05-17,27425.0,"27,054.0","27,511.0","26,614.0",1.88K,1.371331411251564
2023-05-18,26862.0,"27,425.0","27,504.0","26,443.0",1.59K,-2.052871467639017
2023-05-19,26911.0,"26,862.0","27,198.0","26,676.0",0.33K,0.18241381877746043
2023-05-20,27126.0,"26,911.0","27,168.0","26,863.0",0.18K,0.7989298056556793
2023-05-21,26760.0,"27,126.0","27,285.0","26,701.0",0.52K,-1.3492590134925875
2023-05-22,26869.0,"26,760.0","27,101.0","26,562.0",0.54K,0.40732436472346034
2023-05-23,27243.0,"26,869.0","27,481.0","26,829.0",0.59K,1.3919386653764576
2023-05-24,26344.0,"27,243.0","27,243.0","26,100.0",0.92K,-3.29993025731381
2023-05-25,26498.0,"26,344.0","26,620.0","25,889.0",0.64K,0.5845733373823325
2023-05-26,26737.0,"26,498.0","26,937.0","26,359.0",0.96K,0.901954864518073
2023-05-27,26885.0,"26,737.0","26,917.0","26,608.0",0.24K,0.5535400381493805
2023-05-28,28096.0,"26,885.0","28,263.0","26,804.0",1.60K,4.504370466803054
2023-05-29,27772.0,"28,096.0","28,463.0","27,579.0",0.82K,-1.1531890660592237
2023-05-30,27723.0,"27,772.0","28,065.0","27,600.0",0.49K,-0.17643669883335988
2023-05-31,27220.0,"27,723.0","27,855.0","26,859.0",1.34K,-1.8143779533239535
2023-06-01,26833.0,"27,220.0","27,348.0","26,666.0",0.83K,-1.4217487141807483
2023-06-02,27254.0,"26,833.0","27,301.0","26,523.0",0.79K,1.5689635896098064
2023-06-03,27077.0,"27,254.0","27,331.0","26,925.0",0.44K,-0.6494459528876506
2023-06-04,27126.0,"27,077.0","27,446.0","26,963.0",0.46K,0.1809653949846668
2023-06-05,25730.0,"27,126.0","27,134.0","25,420.0",3.02K,-5.1463540514635415
2023-06-06,27233.0,"25,730.0","27,342.0","25,392.0",1.69K,5.84143023707735
2023-06-07,26365.0,"27,233.0","27,368.0","26,157.0",1.79K,-3.187309514192338
2023-06-08,26526.0,"26,365.0","26,811.0","26,248.0",0.70K,0.6106580694102082
2023-06-09,26502.0,"26,526.0","26,804.0","26,303.0",0.49K,-0.09047726758651953
2023-06-10,25870.0,"26,502.0","26,556.0","25,468.0",1.66K,-2.3847256810806683
2023-06-11,25953.0,"25,870.0","26,230.0","25,669.0",0.53K,0.3208349439505209
2023-06-12,25933.0,"25,953.0","26,106.0","25,650.0",0.36K,-0.07706238199822746
2023-06-13,25941.0,"25,933.0","26,428.0","25,748.0",0.79K,0.030848725562027113
2023-06-14,25146.0,"25,941.0","26,113.0","24,853.0",1.26K,-3.0646466982768628
2023-06-15,25611.0,"25,146.0","25,766.0","24,862.0",1.11K,1.8492006680983053
2023-06-16,26357.0,"25,611.0","26,506.0","25,244.0",1.02K,2.9128109015657433
2023-06-17,26535.0,"26,357.0","26,789.0","26,202.0",0.81K,0.6753424137800224
2023-06-18,26358.0,"26,535.0","26,712.0","26,293.0",0.53K,-0.667043527416622
2023-06-19,26866.0,"26,358.0","27,056.0","26,293.0",0.96K,1.927308597010402
2023-06-20,28325.0,"26,866.0","28,406.0","26,676.0",2.17K,5.430655847539634
2023-06-21,30013.0,"28,325.0","30,769.0","28,286.0",3.14K,5.959399823477485
2023-06-22,29920.0,"30,013.0","30,506.0","29,678.0",1.68K,-0.3098657248525649
2023-06-23,30708.0,"29,920.0","31,415.0","29,838.0",2.29K,2.6336898395721953
2023-06-24,30556.0,"30,708.0","30,820.0","30,294.0",0.73K,-0.4949850201901751
2023-06-25,30485.0,"30,556.0","31,058.0","30,334.0",0.65K,-0.23236025657809023
2023-06-26,30287.0,"30,485.0","30,672.0","29,981.0",1.03K,-0.6494997539773673
2023-06-27,30711.0,"30,287.0","31,018.0","30,246.0",1.13K,1.3999405685607647
2023-06-28,30094.0,"30,711.0","30,731.0","29,900.0",1.21K,-2.0090521311582177
2023-06-29,30471.0,"30,094.0","30,844.0","30,062.0",0.98K,1.2527414102478929
2023-06-30,30500.0,"30,471.0","31,299.0","29,617.0",3.22K,0.09517245905943383
2023-07-01,30607.0,"30,500.0","30,689.0","30,356.0",0.95K,0.35081967213115295
2023-07-02,30663.0,"30,607.0","30,817.0","30,200.0",0.70K,0.18296468128204957
2023-07-03,31176.0,"30,663.0","31,416.0","30,607.0",1.36K,1.6730261226885812
2023-07-04,30782.0,"31,176.0","31,345.0","30,656.0",1.67K,-1.2637926610213013
2023-07-05,30532.0,"30,782.0","30,897.0","30,239.0",1.25K,-0.812162952374762
2023-07-06,29942.0,"30,532.0","31,530.0","29,901.0",2.31K,-1.9323987947071908
2023-07-07,30370.0,"29,942.0","30,469.0","29,779.0",1.19K,1.4294302317814367
2023-07-08,30318.0,"30,370.0","30,406.0","30,086.0",0.46K,-0.17122160026341593
2023-07-09,30188.0,"30,318.0","30,459.0","30,081.0",0.78K,-0.4287881786397496
2023-07-10,30445.0,"30,188.0","31,044.0","29,988.0",1.28K,0.8513316549622285
2023-07-11,30654.0,"30,445.0","30,822.0","30,359.0",0.71K,0.6864838232878867
2023-07-12,30428.0,"30,654.0","30,998.0","30,260.0",1.07K,-0.7372610426045534
2023-07-13,31500.0,"30,428.0","31,814.0","30,307.0",2.91K,3.523070855790711
2023-07-14,30343.0,"31,500.0","31,657.0","29,969.0",2.41K,-3.6730158730158724
2023-07-15,30310.0,"30,343.0","30,419.0","30,283.0",0.38K,-0.10875655011040042
2023-07-16,30260.0,"30,310.0","30,469.0","30,108.0",0.53K,-0.16496205872649217
2023-07-17,30172.0,"30,260.0","30,353.0","29,701.0",1.33K,-0.29081295439523647
2023-07-18,29888.0,"30,172.0","30,269.0","29,618.0",1.28K,-0.9412700517035688
2023-07-19,29939.0,"29,888.0","30,220.0","29,829.0",0.50K,0.17063704496786958
2023-07-20,29839.0,"29,939.0","30,438.0","29,625.0",1.31K,-0.33401249206720385
2023-07-21,29942.0,"29,839.0","30,091.0","29,770.0",1.12K,0.3451858306243505
2023-07-22,29811.0,"29,942.0","30,035.0","29,673.0",0.19K,-0.4375125242134792
2023-07-23,30122.0,"29,811.0","30,370.0","29,777.0",0.50K,1.0432390728254637
2023-07-24,29224.0,"30,122.0","30,125.0","28,931.0",1.62K,-2.9812097470287457
2023-07-25,29272.0,"29,224.0","29,404.0","29,101.0",0.37K,0.1642485628250645
2023-07-26,29390.0,"29,272.0","29,720.0","29,150.0",0.75K,0.40311560535666313
2023-07-27,29256.0,"29,390.0","29,601.0","29,123.0",0.61K,-0.4559373936713129
2023-07-28,29365.0,"29,256.0","29,578.0","29,169.0",0.32K,0.3725731473885663
2023-07-29,29402.0,"29,365.0","29,443.0","29,305.0",0.15K,0.12600034054146558
2023-07-30,29315.0,"29,402.0","29,488.0","29,111.0",0.49K,-0.29589823821508654
2023-07-31,29273.0,"29,315.0","29,560.0","29,164.0",0.45K,-0.14327136278355912
2023-08-01,29746.0,"29,273.0","29,746.0","28,663.0",1.64K,1.6158234550609718
2023-08-02,29197.0,"29,746.0","30,056.0","28,975.0",1.18K,-1.8456263026961572
2023-08-03,29206.0,"29,197.0","29,438.0","28,995.0",0.62K,0.030825084768992816
2023-08-04,29119.0,"29,206.0","29,335.0","28,863.0",0.59K,-0.2978839964390856
2023-08-05,29075.0,"29,119.0","29,153.0","28,993.0",0.41K,-0.15110409011298565
2023-08-06,29095.0,"29,075.0","29,198.0","29,007.0",0.39K,0.06878761822872725
